timestamp,lat,lon,altitude,uid,tid
2008-10-25 14:17:47.000000000,39.9491466,116.4700333,0.0,14,014_20081025093121_7
2008-10-25 14:17:58.000000000,39.9491766,116.469945,0.0,14,014_20081025093121_7
2008-10-25 14:18:02.000000000,39.9490933,116.4696866,0.0,14,014_20081025093121_7
2008-10-25 14:18:08.000000000,39.9489533,116.4692533,0.0,14,014_20081025093121_7
2008-10-25 14:18:12.000000000,39.9488783,116.4689216,0.0,14,014_20081025093121_7
2008-10-25 14:18:17.000000000,39.9487183,116.4682966,0.0,14,014_20081025093121_7
2008-10-25 14:18:22.000000000,39.9485283,116.4676883,0.0,14,014_20081025093121_7
2008-10-25 14:18:27.000000000,39.94834,116.4671616,0.0,14,014_20081025093121_7
2008-10-25 14:18:31.333333248,39.9481566,116.4666733,0.0,14,014_20081025093121_7
2008-10-25 14:18:36.000000000,39.9480266,116.46633,0.0,14,014_20081025093121_7
2008-10-25 14:18:42.000000000,39.9480399,116.4661066,0.0,14,014_20081025093121_7
2008-10-25 14:18:47.500000000,39.9484049,116.4658966,0.0,14,014_20081025093121_7
2008-10-25 14:18:52.000000000,39.9487616,116.4657766,0.0,14,014_20081025093121_7
2008-10-25 14:18:57.000000000,39.9492416,116.46563,0.0,14,014_20081025093121_7
2008-10-25 14:19:02.000000000,39.9497433,116.46547,0.0,14,014_20081025093121_7
2008-10-25 14:19:07.000000000,39.9502133,116.4653116,0.0,14,014_20081025093121_7
2008-10-25 14:19:12.500000000,39.9506133,116.4651883,0.0,14,014_20081025093121_7
2008-10-25 14:19:42.500000000,39.9507899,116.4651449,0.0,14,014_20081025093121_7
2008-10-25 14:19:47.000000000,39.9509999,116.465015,0.0,14,014_20081025093121_7
2008-10-25 14:19:52.000000000,39.95102,116.4646949,0.0,14,014_20081025093121_7
2008-10-25 14:19:57.000000000,39.9508849,116.4640349,0.0,14,014_20081025093121_7
2008-10-25 14:20:02.000000000,39.9507316,116.4633133,0.0,14,014_20081025093121_7
2008-10-25 14:20:07.000000000,39.9505799,116.4626583,0.0,14,014_20081025093121_7
2008-10-25 14:20:12.666666752,39.9503983,116.4623049,0.0,14,014_20081025093121_7
2008-10-25 14:20:17.000000000,39.9502733,116.4619633,0.0,14,014_20081025093121_7
2008-10-25 14:20:22.000000000,39.9500383,116.46135,0.0,14,014_20081025093121_7
2008-10-25 14:20:27.000000000,39.9498316,116.4605183,0.0,14,014_20081025093121_7
2008-10-25 14:20:32.000000000,39.9495933,116.4597666,0.0,14,014_20081025093121_7
2008-10-25 14:20:37.000000000,39.9494316,116.4591483,0.0,14,014_20081025093121_7
2008-10-25 14:20:41.500000000,39.9492266,116.458505,0.0,14,014_20081025093121_7
2008-10-25 14:20:46.000000000,39.9490583,116.458015,0.0,14,014_20081025093121_7
2008-10-25 14:21:42.000000000,39.9489866,116.4578133,0.0,14,014_20081025093121_7
2008-10-25 14:21:47.500000000,39.9489566,116.4577216,0.0,14,014_20081025093121_7
2008-10-25 14:21:52.000000000,39.9488633,116.45749,0.0,14,014_20081025093121_7
2008-10-25 14:21:57.000000000,39.94879,116.4572533,0.0,14,014_20081025093121_7
2008-10-25 14:22:02.000000000,39.94872,116.45706,0.0,14,014_20081025093121_7
2008-10-25 14:22:07.000000000,39.9486016,116.4566366,0.0,14,014_20081025093121_7
2008-10-25 14:22:11.000000000,39.94854,116.4564166,0.0,14,014_20081025093121_7
2008-10-25 14:22:16.000000000,39.9484666,116.4562066,0.0,14,014_20081025093121_7
2008-10-25 14:22:21.500000000,39.948385,116.4559849,0.0,14,014_20081025093121_7
2008-10-25 14:22:26.666666752,39.9484599,116.4557749,0.0,14,014_20081025093121_7
2008-10-25 14:22:32.500000000,39.9490316,116.4557399,0.0,14,014_20081025093121_7
2008-10-25 14:22:37.000000000,39.9494583,116.4557083,0.0,14,014_20081025093121_7
2008-10-25 14:22:41.333333248,39.9500216,116.4556666,0.0,14,014_20081025093121_7
2008-10-25 14:22:47.000000000,39.9503849,116.455765,0.0,14,014_20081025093121_7
2008-10-25 14:22:52.000000000,39.9508833,116.4557983,0.0,14,014_20081025093121_7
2008-10-25 14:22:57.000000000,39.9514683,116.455205,0.0,14,014_20081025093121_7
2008-10-25 14:23:02.000000000,39.9520683,116.4546616,0.0,14,014_20081025093121_7
2008-10-25 14:23:07.000000000,39.9526249,116.45416,0.0,14,014_20081025093121_7
2008-10-25 14:23:12.000000000,39.9531233,116.4534933,0.0,14,014_20081025093121_7
2008-10-25 14:23:17.000000000,39.953655,116.4527116,0.0,14,014_20081025093121_7
2008-10-25 14:23:22.000000000,39.9542049,116.4518833,0.0,14,014_20081025093121_7
2008-10-25 14:23:27.000000000,39.95476,116.45105,0.0,14,014_20081025093121_7
2008-10-25 14:23:32.000000000,39.9552833,116.45025,0.0,14,014_20081025093121_7
2008-10-25 14:23:37.000000000,39.9557816,116.4495183,0.0,14,014_20081025093121_7
2008-10-25 14:23:42.000000000,39.9562633,116.4488,0.0,14,014_20081025093121_7
2008-10-25 14:23:47.000000000,39.9567283,116.4481016,0.0,14,014_20081025093121_7
2008-10-25 14:23:52.000000000,39.9572483,116.4473233,0.0,14,014_20081025093121_7
2008-10-25 14:23:57.000000000,39.9577549,116.446545,0.0,14,014_20081025093121_7
2008-10-25 14:24:02.000000000,39.9582599,116.4457983,0.0,14,014_20081025093121_7
2008-10-25 14:24:07.000000000,39.9587416,116.4450849,0.0,14,014_20081025093121_7
2008-10-25 14:24:12.000000000,39.9591849,116.4444566,0.0,14,014_20081025093121_7
2008-10-25 14:24:17.000000000,39.9596066,116.4438383,0.0,14,014_20081025093121_7
2008-10-25 14:24:22.000000000,39.9599799,116.443285,0.0,14,014_20081025093121_7
2008-10-25 14:24:27.000000000,39.9602583,116.4428516,0.0,14,014_20081025093121_7
2008-10-25 14:24:31.333333248,39.9605699,116.4423683,0.0,14,014_20081025093121_7
2008-10-25 14:24:35.500000000,39.9608233,116.4419933,0.0,14,014_20081025093121_7
2008-10-25 14:24:48.000000000,39.9615466,116.4407799,0.0,14,014_20081025093121_7
2008-10-25 14:24:52.000000000,39.9617383,116.4404933,0.0,14,014_20081025093121_7
2008-10-25 14:24:57.000000000,39.9620916,116.4399616,0.0,14,014_20081025093121_7
2008-10-25 14:25:02.000000000,39.9624066,116.439475,0.0,14,014_20081025093121_7
2008-10-25 14:25:07.000000000,39.9625566,116.4392366,0.0,14,014_20081025093121_7
2008-10-25 14:25:12.666666752,39.9628099,116.4388316,0.0,14,014_20081025093121_7
2008-10-25 14:25:17.000000000,39.9630033,116.4385316,0.0,14,014_20081025093121_7
2008-10-25 14:25:22.000000000,39.9632483,116.4381416,0.0,14,014_20081025093121_7
2008-10-25 14:25:27.000000000,39.9634999,116.4377366,0.0,14,014_20081025093121_7
2008-10-25 14:25:32.000000000,39.9638633,116.4372183,0.0,14,014_20081025093121_7
2008-10-25 14:25:36.500000000,39.9642083,116.4367,0.0,14,014_20081025093121_7
2008-10-25 14:25:42.249999872,39.9644649,116.4363083,0.0,14,014_20081025093121_7
2008-10-25 14:25:47.000000000,39.9647266,116.4359116,0.0,14,014_20081025093121_7
2008-10-25 14:25:52.000000000,39.9650533,116.43541,0.0,14,014_20081025093121_7
2008-10-25 14:25:57.000000000,39.9654166,116.4348383,0.0,14,014_20081025093121_7
2008-10-25 14:26:02.000000000,39.965775,116.4342866,0.0,14,014_20081025093121_7
2008-10-25 14:26:07.000000000,39.9660483,116.4338516,0.0,14,014_20081025093121_7
2008-10-25 14:26:12.500000000,39.9663466,116.4334016,0.0,14,014_20081025093121_7
2008-10-25 14:26:16.750000128,39.9665666,116.4330666,0.0,14,014_20081025093121_7
