timestamp,lat,lon,altitude,uid,tid
2008-11-22 09:54:21,39.926518,116.337012,284.0,2,002_20081122023300_10
2008-11-22 09:54:26,39.926612,116.337153,313.0,2,002_20081122023300_10
2008-11-22 09:54:31,39.926584,116.336979,313.0,2,002_20081122023300_10
2008-11-22 09:54:36,39.926554,116.336928,300.0,2,002_20081122023300_10
2008-11-22 09:54:41,39.926536,116.336576,281.0,2,002_20081122023300_10
2008-11-22 09:54:46,39.926482,116.336481,274.0,2,002_20081122023300_10
2008-11-22 09:54:51,39.926427,116.336482,269.0,2,002_20081122023300_10
2008-11-22 09:54:56,39.926422,116.336492,263.0,2,002_20081122023300_10
2008-11-22 09:55:01,39.926507,116.336553,258.0,2,002_20081122023300_10
2008-11-22 09:55:06,39.926579,116.336494,255.0,2,002_20081122023300_10
2008-11-22 09:55:16,39.925661,116.338866,238.0,2,002_20081122023300_10
2008-11-22 09:55:21,39.925645,116.338819,238.0,2,002_20081122023300_10
2008-11-22 09:55:26,39.925756,116.338759,255.0,2,002_20081122023300_10
2008-11-22 09:55:31,39.925873,116.338599,260.0,2,002_20081122023300_10
2008-11-22 09:55:36,39.925913,116.338504,250.0,2,002_20081122023300_10
2008-11-22 09:55:41,39.925883,116.338535,247.0,2,002_20081122023300_10
2008-11-22 09:55:46,39.925904,116.33845,246.0,2,002_20081122023300_10
2008-11-22 09:55:51,39.925935,116.338285,245.0,2,002_20081122023300_10
2008-11-22 09:55:56,39.926042,116.338077,247.0,2,002_20081122023300_10
2008-11-22 09:56:01,39.926122,116.337909,247.0,2,002_20081122023300_10
2008-11-22 09:56:06,39.926129,116.337741,248.0,2,002_20081122023300_10
2008-11-22 09:56:11,39.926163,116.337604,247.0,2,002_20081122023300_10
2008-11-22 09:56:16,39.926172,116.337511,242.0,2,002_20081122023300_10
2008-11-22 09:56:21,39.926204,116.337452,242.0,2,002_20081122023300_10
2008-11-22 09:56:26,39.926226,116.337403,248.0,2,002_20081122023300_10
2008-11-22 09:56:31,39.926225,116.337344,249.0,2,002_20081122023300_10
2008-11-22 09:56:36,39.926253,116.337309,252.0,2,002_20081122023300_10
2008-11-22 09:56:41,39.926285,116.337193,254.0,2,002_20081122023300_10
2008-11-22 09:56:46,39.92632,116.337103,255.0,2,002_20081122023300_10
2008-11-22 09:56:51,39.926313,116.336963,255.0,2,002_20081122023300_10
2008-11-22 09:56:56,39.926346,116.336864,254.0,2,002_20081122023300_10
2008-11-22 09:57:01,39.926358,116.336676,253.0,2,002_20081122023300_10
2008-11-22 09:57:06,39.926328,116.336666,250.0,2,002_20081122023300_10
2008-11-22 09:57:11,39.926294,116.336581,247.0,2,002_20081122023300_10
2008-11-22 09:57:16,39.926271,116.336561,243.0,2,002_20081122023300_10
2008-11-22 09:57:21,39.926283,116.336441,238.0,2,002_20081122023300_10
2008-11-22 09:57:26,39.926299,116.336389,234.0,2,002_20081122023300_10
