timestamp,lat,lon,altitude,uid,tid
2008-11-21 03:32:22.000000000,39.987659,116.317172,-39.0,12,012_20081121013559_2
2008-11-21 03:32:27.333333248,39.988422,116.318242,271.0,12,012_20081121013559_2
2008-11-21 03:32:32.000000000,39.988477,116.318172,254.0,12,012_20081121013559_2
2008-11-21 03:32:37.000000000,39.988487,116.318198,213.0,12,012_20081121013559_2
2008-11-21 03:32:42.666666752,39.988526,116.318264,79.0,12,012_20081121013559_2
2008-11-21 03:32:47.000000000,39.988669,116.318255,10.0,12,012_20081121013559_2
2008-11-21 03:32:52.000000000,39.98868,116.318199,-11.0,12,012_20081121013559_2
2008-11-21 03:32:56.333333248,39.988436,116.317964,50.0,12,012_20081121013559_2
2008-11-21 03:33:01.666666752,39.988353,116.317916,83.0,12,012_20081121013559_2
2008-11-21 03:33:07.000000000,39.988272,116.317789,104.0,12,012_20081121013559_2
2008-11-21 03:33:11.500000000,39.988244,116.317803,103.0,12,012_20081121013559_2
2008-11-21 03:33:17.500000000,39.988206,116.317793,96.0,12,012_20081121013559_2
2008-11-21 03:33:22.000000000,39.98822,116.317784,90.0,12,012_20081121013559_2
2008-11-21 03:33:26.500000000,39.988232,116.317775,86.0,12,012_20081121013559_2
2008-11-21 03:33:32.500000000,39.988239,116.317736,80.0,12,012_20081121013559_2
2008-11-21 03:33:37.000000000,39.988237,116.317685,74.0,12,012_20081121013559_2
2008-11-21 03:33:41.500000000,39.988237,116.317657,71.0,12,012_20081121013559_2
2008-11-21 03:33:47.000000000,39.988218,116.317536,67.0,12,012_20081121013559_2
2008-11-21 03:33:52.500000000,39.988172,116.317375,69.0,12,012_20081121013559_2
2008-11-21 03:33:57.000000000,39.988144,116.31723,69.0,12,012_20081121013559_2
2008-11-21 03:34:01.000000000,39.988135,116.317169,68.0,12,012_20081121013559_2
2008-11-21 03:34:06.500000000,39.988105,116.31706,73.0,12,012_20081121013559_2
2008-11-21 03:34:12.500000000,39.98808,116.316925,79.0,12,012_20081121013559_2
2008-11-21 03:34:17.000000000,39.988067,116.316825,79.0,12,012_20081121013559_2
2008-11-21 03:34:21.500000000,39.988062,116.316776,79.0,12,012_20081121013559_2
2008-11-21 03:34:27.500000000,39.988045,116.31668,79.0,12,012_20081121013559_2
2008-11-21 03:34:32.000000000,39.988034,116.316572,80.0,12,012_20081121013559_2
2008-11-21 03:34:36.500000000,39.988017,116.316506,82.0,12,012_20081121013559_2
2008-11-21 03:34:42.500000000,39.988009,116.316396,82.0,12,012_20081121013559_2
2008-11-21 03:34:47.000000000,39.988007,116.316319,84.0,12,012_20081121013559_2
2008-11-21 03:34:51.500000000,39.988009,116.316279,83.0,12,012_20081121013559_2
2008-11-21 03:34:57.500000000,39.988001,116.316226,87.0,12,012_20081121013559_2
2008-11-21 03:35:02.000000000,39.987998,116.316159,87.0,12,012_20081121013559_2
2008-11-21 03:35:06.500000000,39.988001,116.316133,85.0,12,012_20081121013559_2
2008-11-21 03:35:12.500000000,39.987997,116.316066,83.0,12,012_20081121013559_2
2008-11-21 03:35:17.000000000,39.987996,116.315983,77.0,12,012_20081121013559_2
2008-11-21 03:35:21.500000000,39.988,116.315948,77.0,12,012_20081121013559_2
2008-11-21 03:35:27.500000000,39.988011,116.315911,77.0,12,012_20081121013559_2
2008-11-21 03:35:32.000000000,39.988036,116.31583,77.0,12,012_20081121013559_2
2008-11-21 03:35:36.500000000,39.988061,116.315799,75.0,12,012_20081121013559_2
2008-11-21 03:35:42.500000000,39.988085,116.315716,69.0,12,012_20081121013559_2
2008-11-21 03:35:48.000000000,39.988053,116.315551,69.0,12,012_20081121013559_2
2008-11-21 03:35:53.000000000,39.988084,116.315419,77.0,12,012_20081121013559_2
2008-11-21 03:35:58.000000000,39.988177,116.315373,79.0,12,012_20081121013559_2
2008-11-21 03:36:02.000000000,39.988234,116.31543,83.0,12,012_20081121013559_2
2008-11-21 03:36:06.000000000,39.988229,116.315482,82.0,12,012_20081121013559_2
2008-11-21 03:36:11.500000000,39.988281,116.315575,91.0,12,012_20081121013559_2
2008-11-21 03:36:17.500000000,39.988313,116.315631,95.0,12,012_20081121013559_2
2008-11-21 03:36:22.000000000,39.988329,116.315709,102.0,12,012_20081121013559_2
2008-11-21 03:36:26.500000000,39.988334,116.315767,106.0,12,012_20081121013559_2
2008-11-21 03:36:32.500000000,39.988361,116.315842,110.0,12,012_20081121013559_2
